,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
208,208,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4716,2,1984,Male,26.0,2019-11-18
209,209,6 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,4768,2,1988,Male,29.0,2018-02-02
210,210,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),4344,2,1984,Female,26.0,2018-12-25
211,211,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),76,McCoppin St at Valencia St,4601,2,1985,Female,27.0,2022-03-14
212,212,13 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,4613,2,1981,Male,26.0,2018-07-19
213,213,3 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),1514,1,1994,Male,27.0,2018-11-13
214,214,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),60,8th St at Ringold St,2174,2,1979,Male,27.0,2022-03-14
215,215,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),967,1,1987,Male,26.0,2019-05-24
216,216,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),91,Berry St at King St,4780,2,1982,Male,29.0,2020-01-10
217,217,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,4426,2,1988,Male,27.0,2018-02-14
218,218,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,5458,2,1975,Male,26.0,2019-09-25
219,219,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),109,17th St at Valencia St,5029,1,1988,Female,26.0,2022-03-14
220,220,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),2960,2,1991,Female,26.0,2018-08-06
221,221,7 minutes,3,Powell St BART Station (Market St at 4th St),19,Post St at Kearny St,5570,2,1995,Male,26.0,2017-06-16
222,222,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),364,China Basin St at 3rd St,2481,2,1989,Male,29.0,2019-11-11
223,223,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),355,23rd St at Tennessee St,2238,3,1984,Male,29.0,2018-07-28
224,224,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5561,3,1988,Male,27.0,2019-01-15
225,225,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4969,3,1978,Male,27.0,2018-06-03
226,226,7 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4574,2,1992,Male,26.0,2017-10-11
227,227,26 minutes,22,Howard St at Beale St,120,Mission Dolores Park,3053,2,1987,Female,29.0,2017-02-20
228,228,7 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4655,2,1986,Female,27.0,2022-03-14
229,229,4 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),1126,3,1994,Female,27.0,2022-03-14
230,230,7 minutes,3,Powell St BART Station (Market St at 4th St),14,Clay St at Battery St,160,1,1979,Male,27.0,2017-04-10
231,231,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,491,2,1991,Male,27.0,2018-04-19
232,232,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,5007,2,1984,Male,27.0,2019-09-03
233,233,9 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,4390,2,1986,Male,29.0,2018-09-17
234,234,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5230,2,1984,Male,29.0,2018-03-08
235,235,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),3681,2,1979,Male,29.0,2018-02-28
236,236,6 minutes,16,Steuart St at Market St,323,Broadway at Kearny,5229,3,1976,Other,26.0,2017-08-14
237,237,6 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,5549,2,1992,Male,27.0,2017-01-27
238,238,9 minutes,5,Powell St BART Station (Market St at 5th St),78,Folsom St at 9th St,5538,2,1989,Male,26.0,2019-08-06
239,239,26 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,5396,2,1989,Male,26.0,2019-07-21
240,240,5 minutes,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),4716,1,1999,Male,26.0,2019-09-19
241,241,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4934,2,1993,Female,27.0,2019-06-18
242,242,3 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,3208,3,1984,Male,26.0,2018-06-08
243,243,13 minutes,3,Powell St BART Station (Market St at 4th St),112,Harrison St at 17th St,5228,2,1989,Male,27.0,2020-01-13
244,244,19 minutes,81,Berry St at 4th St,131,22nd St at Dolores St,4611,3,1982,Male,29.0,2018-02-23
245,245,9 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),2147,2,1990,Other,29.0,2022-03-14
246,246,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),10,Washington St at Kearny St,4980,2,1992,Female,29.0,2019-07-11
247,247,20 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),39,Scott St at Golden Gate Ave,5566,3,1992,Male,26.0,2017-12-04
248,248,11 minutes,3,Powell St BART Station (Market St at 4th St),6,The Embarcadero at Sansome St,5114,3,1982,Male,26.0,2018-07-02
249,249,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,4746,3,1983,Male,26.0,2019-10-07
250,250,5 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),1052,1,1960,Male,26.0,2017-03-22
251,251,10 minutes,81,Berry St at 4th St,87,Folsom St at 13th St,5369,2,1984,Female,26.0,2018-11-22
252,252,15 minutes,3,Powell St BART Station (Market St at 4th St),95,Sanchez St at 15th St,5479,1,1985,Male,27.0,2018-01-22
253,253,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,1630,2,1995,Female,27.0,2017-03-03
254,254,13 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,300,2,1987,Male,26.0,2020-01-15
255,255,26 minutes,30,San Francisco Caltrain (Townsend St at 4th St),377,Fell St at Stanyan St,5267,2,1986,Male,29.0,2020-02-09
256,256,12 minutes,3,Powell St BART Station (Market St at 4th St),365,Turk St at Fillmore St,5496,3,1980,Male,27.0,2018-04-17
257,257,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4613,3,1991,Male,26.0,2018-07-13
258,258,6 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,5549,1,1981,Male,27.0,2019-01-07
259,259,14 minutes,16,Steuart St at Market St,73,Pierce St at Haight St,4453,3,1988,Male,26.0,2019-12-10
260,260,15 minutes,5,Powell St BART Station (Market St at 5th St),375,Grove St at Masonic Ave,4351,1,1988,Female,29.0,2019-08-30
261,261,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),8,The Embarcadero at Vallejo St,1544,3,1991,Female,29.0,2022-03-14
262,262,7 minutes,81,Berry St at 4th St,350,8th St at Brannan St,5475,2,1995,Male,26.0,2020-02-14
263,263,6 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,2436,2,1987,Female,27.0,2019-12-09
264,264,15 minutes,3,Powell St BART Station (Market St at 4th St),336,Potrero Ave and Mariposa St,4717,1,1983,Male,29.0,2020-01-17
265,265,21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),70,Central Ave at Fell St,4772,1,1992,Male,27.0,2022-03-14
266,266,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5229,2,1980,Male,26.0,2019-04-18
267,267,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,1563,2,1983,Male,26.0,2019-05-21
268,268,11 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5536,1,1982,Female,27.0,2022-03-14
269,269,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,5535,3,1989,Male,29.0,2019-12-22
270,270,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),355,1,1986,Male,26.0,2018-05-13
271,271,15 minutes,16,Steuart St at Market St,114,Rhode Island St at 17th St,5145,3,1973,Male,29.0,2019-08-21
272,272,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),22,Howard St at Beale St,2881,1,1979,Male,27.0,2019-12-16
273,273,10 minutes,81,Berry St at 4th St,14,Clay St at Battery St,5168,2,1988,Male,27.0,2017-04-04
274,274,19 minutes,3,Powell St BART Station (Market St at 4th St),110,17th & Folsom Street Park (17th St at Folsom St),5573,3,1988,Male,26.0,2020-02-10
275,275,11 minutes,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,4966,3,1992,Female,27.0,2018-05-26
276,276,9 minutes,3,Powell St BART Station (Market St at 4th St),356,Valencia St at Clinton Park,5487,2,1985,Male,27.0,2018-04-27
277,277,4 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,1914,2,1994,Female,26.0,2018-09-19
278,278,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),116,Mississippi St at 17th St,4442,1,1990,Male,29.0,2018-04-24
279,279,8 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),1267,1,1986,Male,29.0,2017-02-14
280,280,7 minutes,81,Berry St at 4th St,321,5th St at Folsom,5137,1,1996,Male,26.0,2019-03-05
281,281,40 minutes,21,Montgomery St BART Station (Market St at 2nd St),371,Lombard St at Columbus Ave,5286,2,1993,Male,29.0,2018-05-18
282,282,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),24,Spear St at Folsom St,1841,3,1987,Male,27.0,2018-07-13
283,283,15 minutes,22,Howard St at Beale St,112,Harrison St at 17th St,5265,3,1983,Male,29.0,2019-04-13
284,284,12 minutes,5,Powell St BART Station (Market St at 5th St),285,Webster St at O'Farrell St,5470,1,1978,Female,26.0,2022-03-14
285,285,14 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,3057,3,1994,Male,26.0,2019-03-01
286,286,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),4,Cyril Magnin St at Ellis St,2648,2,1965,Male,26.0,2018-01-19
287,287,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5063,2,1990,Male,29.0,2018-04-06
288,288,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5226,2,1986,Male,27.0,2022-03-14
289,289,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,2978,2,1984,Male,29.0,2022-03-14
290,290,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,5494,1,1988,Male,26.0,2017-11-10
291,291,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,5407,3,1988,Male,26.0,2022-03-14
292,292,24 minutes,5,Powell St BART Station (Market St at 5th St),36,Folsom St at 3rd St,4432,3,1988,Male,26.0,2017-03-07
293,293,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),491,2,1988,Male,27.0,2017-11-11
294,294,4 minutes,81,Berry St at 4th St,104,4th St at 16th St,5463,2,1985,Female,26.0,2020-01-26
295,295,1 minutes,22,Howard St at Beale St,22,Howard St at Beale St,1014,2,1982,Female,26.0,2018-10-11
296,296,5 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,5520,2,1972,Male,27.0,2018-10-30
297,297,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5400,3,1978,Male,26.0,2017-11-27
298,298,15 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,1514,2,1988,Male,27.0,2017-02-10
299,299,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),2941,2,1967,Male,26.0,2018-06-23
300,300,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1864,2,1990,Female,27.0,2019-04-18
301,301,26 minutes,3,Powell St BART Station (Market St at 4th St),39,Scott St at Golden Gate Ave,2072,2,1994,Female,27.0,2022-03-14
302,302,25 minutes,21,Montgomery St BART Station (Market St at 2nd St),118,Eureka Valley Recreation Center,5425,2,1990,Male,29.0,2022-03-14
303,303,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),1565,2,1972,Male,29.0,2022-03-14
304,304,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5535,2,1994,Male,29.0,2018-07-02
305,305,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4795,3,1979,Male,27.0,2018-02-25
306,306,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,851,1,1990,Male,26.0,2019-08-27
307,307,20 minutes,81,Berry St at 4th St,371,Lombard St at Columbus Ave,1417,3,1986,Male,27.0,2017-01-18
308,308,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),6,The Embarcadero at Sansome St,3363,1,1990,Female,27.0,2022-03-14
309,309,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,5222,2,1995,Male,29.0,2019-02-05
310,310,16 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3743,2,1973,Female,26.0,2017-04-06
311,311,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),324,Union Square (Powell St at Post St),4761,3,1996,Male,27.0,2019-01-13
312,312,7 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3716,2,1992,Male,26.0,2017-10-12
313,313,7 minutes,16,Steuart St at Market St,36,Folsom St at 3rd St,3392,2,1974,Male,27.0,2022-03-14
314,314,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),84,Duboce Park,5204,1,1981,Male,29.0,2019-12-10
315,315,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),365,Turk St at Fillmore St,4970,2,1987,Male,29.0,2022-03-14
316,316,19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),95,Sanchez St at 15th St,5045,1,1984,Female,26.0,2017-01-10
317,317,13 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,2727,1,1976,Male,26.0,2018-05-27
318,318,7 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5222,3,1988,Female,29.0,2019-06-16
319,319,21 minutes,5,Powell St BART Station (Market St at 5th St),104,4th St at 16th St,5530,3,1990,Female,26.0,2018-08-29
320,320,11 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5400,1,1974,Male,26.0,2018-12-02
321,321,4 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),336,2,1989,Male,27.0,2017-03-06
322,322,6 minutes,5,Powell St BART Station (Market St at 5th St),60,8th St at Ringold St,5527,1,1992,Male,26.0,2018-08-15
323,323,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),96,Dolores St at 15th St,4972,2,1986,Male,27.0,2022-03-14
324,324,21 minutes,21,Montgomery St BART Station (Market St at 2nd St),89,Division St at Potrero Ave,4945,2,1996,Male,27.0,2018-02-08
325,325,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4613,2,1991,Male,26.0,2018-01-29
326,326,21 minutes,21,Montgomery St BART Station (Market St at 2nd St),24,Spear St at Folsom St,5237,2,1962,Male,26.0,2018-10-16
327,327,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),6,The Embarcadero at Sansome St,4773,1,1990,Female,26.0,2019-05-23
328,328,12 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2664,2,1982,Male,26.0,2019-04-16
329,329,5 minutes,16,Steuart St at Market St,323,Broadway at Kearny,5228,2,1983,Male,27.0,2019-10-20
330,330,10 minutes,3,Powell St BART Station (Market St at 4th St),96,Dolores St at 15th St,4383,3,1993,Male,29.0,2018-09-07
331,331,11 minutes,3,Powell St BART Station (Market St at 4th St),90,Townsend St at 7th St,4816,3,1994,Male,26.0,2022-03-14
332,332,15 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),1891,1,1979,Male,26.0,2019-07-09
333,333,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),58,Market St at 10th St,5350,2,1994,Male,26.0,2019-05-11
334,334,8 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5265,2,1969,Female,29.0,2022-03-14
335,335,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),24,Spear St at Folsom St,5031,1,1958,Male,29.0,2022-03-14
336,336,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,4671,1,1990,Male,26.0,2022-03-14
337,337,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5396,2,1992,Male,26.0,2018-05-09
338,338,4 minutes,5,Powell St BART Station (Market St at 5th St),41,Golden Gate Ave at Polk St,4744,2,1968,Male,27.0,2019-02-04
339,339,24 minutes,16,Steuart St at Market St,104,4th St at 16th St,4611,3,1969,Male,29.0,2022-03-14
340,340,14 minutes,16,Steuart St at Market St,101,15th St at Potrero Ave,4969,3,1981,Male,27.0,2022-03-14
341,341,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,4344,1,1973,Female,26.0,2017-05-10
342,342,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,2459,3,1982,Male,27.0,2017-11-20
343,343,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5487,1,1992,Male,27.0,2018-02-09
344,344,7 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,4370,2,1992,Male,27.0,2022-03-14
345,345,25 minutes,3,Powell St BART Station (Market St at 4th St),93,4th St at Mission Bay Blvd S,643,2,1996,Female,27.0,2019-01-18
346,346,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),115,Jackson Playground,4991,2,1957,Male,26.0,2022-03-14
347,347,23 minutes,3,Powell St BART Station (Market St at 4th St),137,Jersey St at Castro St,4648,2,1989,Male,27.0,2018-09-24
348,348,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2684,1,1987,Male,29.0,2018-07-19
349,349,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),43,San Francisco Public Library (Grove St at Hyde St),2230,2,1988,Other,27.0,2017-11-14
350,350,28 minutes,3,Powell St BART Station (Market St at 4th St),119,18th St at Noe St,4933,2,1974,Male,27.0,2022-03-14
351,351,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5559,3,1985,Male,29.0,2017-02-11
352,352,15 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),903,2,1989,Female,26.0,2019-11-21
